author,message
Makola Ngwatle,"Mrs Incrimination All she knows is incrimination. SHE IS NOT ANSWERING AT ALL.THIS IS WASTE OF STATE MONEY AND TIME.NOTHING WILL COME OUT TODAY.
justice malumi manzini,please arrest this woman....she doesn't want to talk...actually she is taking advantage coz she knows she wont be arrested
Eddison Mhlongo,Mbulelo Homani quite correct i have story in my W/ APP that says Gavin Watson is alive and somewhere in America
Unathi Plumbing,comission must act against Dudu
Asiziphanga Ngidi,@Canis 😂😂😂😂😂
Sphe Mdluli,waste of our data. waste of tax payers money.
Robert Russell,This is a dry run for when Zuma appears..... if he does Dudu had Watson bumped off @LionView agreed TRUMP will be looking for a new job shortly the professional art of deflection on display......as taught by the ANC You don't need to be a finical person to steal billions as you well know ZUDUDU
Gitsa Mpofu,They were religiously captured. Did the commission open with prayer perhaps that's why she doesn't want to incriminate herself. "After disclosing the identity of witness x may I.... "I think she should just write it on a board and raise it each time she wants to say
Raymond Mbhenyane,F****** crazy @ kevin i also heard that
Sandiso Mbulawa,"Hehake
Diketso Moyo,Gavin was thieving with a bible in hand
Silindile Ncube,Dudu is just being rude nje @Norman Zwane truly its piling up...we need to see just before we incriminate ourselves too
Pontsho Mosiea,"Dudu watch out your reps set you up by this incrimination idea "Expose all her shenanigans Kate "Smashing her with proof of evidence Ry haar sonder saal!!!!
Mike Jones,"Strange that the bigger the crook Kindergarden teacher does macro international finance....the mind boggles!
BEE-llionaire Okwacha,The right to silence is currently a comparatively weak right which of itself appears not to provide very much protection against successful prosecution and conviction
Ndlovu Collen,dudu but why are u so disrespectful to this country? can she be arrested already please Hawks
Graeme Cross,"Dudu ""in jail' Myeni"
Jabu Mkhwebane,Hebanna is she going to answer any of the questions???¿
Tokollo Damons,she is burying her own grave she just doesn't see the long game here "let me guess
Diana Sekatane,it is really boring..... evidence is piling on her head.
Lwazi Gambushe,So she’s not going to answer all questions 😧
SOPHONIA KARABO MABULA,my i not post before i incriminate my self why would one incriminate her self if shs not a criminal
Cora Bailey,@GB thats exactly what is happening. Its riveting stuff
Senziwe Ntshangase,she's wasting time Ms. Incriminate myself
Abongile Xhantini,Why did Dudu come to the Commission if she won't answer a single question? She's acting like she's on trial. And wasting our tax payers money! She's wasting our time and money!
Famida Fyzoo,"She is worse then Zuma This is boring Force her to respond First answer she has given 😛 Ask her is she can confirm her name is DUDU I also think she has someone in the room with her
Kholofelo Shongwe,what A WASTE OF TIME. she IS ALREADY INCRIMINATED
Tembisa Faith,yah!!!!
Phillip Phil,she is liar This is a wast of time
motlomelo morena,i never seen such response ever since i watched the state capture!
Aaronie Jere,Waste of time and money 🙅
Siphelele Maphumulo,"Dudu Myeni is not alone in that room
Thabani Mbatha,I'm currently ashamed of being frm Richards Bay
OS Muzik,DCJ PLEASE DO SOMETHING! "The ANC in some respects
Jonas Matlala,Waisting of time n money
theo smash,she is wasting our time mxm
Pheladi Lamola,She's not even worried about how the transcript is going to look like. She's just like Zuma when he was interviewed by the PP.
Lawrence Gallagher,If she's not charged after all this evidence against her. It will show how corrupt the justice system is here.
Tebogo Ditse,🙆🏾‍♂️🙆🏾‍♂️ what is the point of even looking for the pages if she on going to answer
meshack mothamo,ANC delegates are disrespectful and take us the nation for fools
Melvern Hannies,Does this woman not have any other words in her vocabulary perhaps? 🙈🙈🙈🙈🙈
Renette Kanjee,DD stands for Dom Dom
anthony fakato,exhibit DD Mabuza:elbowcough: hahahaha what is Dudu doing here if she doesn't want to incriminate herself
Savage Change,Not Answering is not helping her. she is incriminating herself. "As the evidence is put to her these privileges must be taken away from SOE and public servants We should not have to pay for corruption as Tax payers there is too much room in our government for the nonsense When will a party arise who actually care for the people Using emotion to manipulate the people won't work when there's clear evidence that you are stealing money from those very people "How will our land heal We need an office that will not be compromising morally. It's not that you see money and take it. They have no vision and perish as a result The commission's investigation is commendable "we need more commissions like this estates must be liquidated and the money stolen must be paid back to the country people don't see how ignorant they are all you have to pick on is an aspect of race and you have people voting for you we allow ourselves to be manipulated by these people Look and see for yourself they promised us soo much but the only people gaining are themselves Let the questions that are not being answered be marked in the minds of those who are voting in the next election regardless of the party you vote for - race should not move you in a time such as this "and not pull this nonsense with us "Not voting must no difference "I don't know who her attorney is she does not want to incriminate herself but there evidence speak sad thing is the people who have voted these people into government are starving while the people who stole the money can't answer a question Pulling the card and Manipulating us! Pulling the card and Manipulating us! She had lots of right when stealing the money Pulling the card and Manipulating us! You had rights when you stole innocents people money Sadly our government had been built on pulling the race card Search warrants are targeted at your race but your actions and your dodgy personality While DUDU plays Cat and Mouse... So many opinions but no answers to important questions She keeps fixating on hers and Hofmeyers race... how does this help
BanditZA,Duducecile John Rhodes ; robber of nations Duducecile John Rhodes ; robber of nations Duducecile John Rhodes ; robber of nations ; blessed by Bossasa Duducecile John Rhodes ; robber of nations ; blessed by Bossasa Duducecile John Rhodes ; robber of nations ; blessed by Bossasa EFF VBS LOOTERS Duducecile John Rhodes ; robber of nations ; blessed by Bossasa Duducecile John Rhodes ; robber of nations ; blessed by Bossasa Duducecile John Rhodes ; robber of nations ; blessed by Bossasa Duducecile John Rhodes ; robber of nations ; blessed by Bossasa Duducecile John Rhodes ; robber of nations ; blessed by Bossasa
Zatti Walters,Don't worry it is a legal process that must be completed. The fire 🔥 work's is still going to come. She will go to jail. Be patient. I hope all South Africans realise now how the ANC have damaged our country.
A Luta Continua,"The cANCer has embarresed our people and made us to look like fools to the world! This is unnacceptable asiqede lesi sitha esiphanga icANCer! DUDUZILE ! YOU DISGUSTING HUMAN BEING! An Honent person? No DUDU!....You are just a PIG with LIPSTICK!
riyaad sampson,Yeleki the Anc will never allow this cause they know all of them will wear orange. No response lol I thought by now her lawyers have dropped her she delinquent client their reputation gonna suffer. Anc damage and they use our taxes still to bail out Race card shame Sabc no sound Jasis this no response is getting irritating 🤬 Yor affair
Mahlako Lebotsa,she doesn't want to incriminate herself.. i knew it..
Peter Mbuyisa,haybo😳
Olwethu Saki,wow
Matome Cry,this lady is playing
keeran kerar,guys planning leave this woman alone she is not guilty of anything she is a very honest person Playing do not for the ANC DA OR EFF they are all rouges just don't vote reserve your rights
Martin Namane,Arrest must start with this one
Jono Roets,"she can't answer any questions
Selistene Van Rooyen,she will keep saying the same thing over and over because she is guilty and they will let her get away with it
Nqatyiswa Kanti,#speak to mi lawyer
Pravesh Gokul,whenever Dudu don't want to answer means she is guilty the hawks should be sent to her premises to search the place to check for attorney's
Milisa Sharnice Zide,mxim Kate can get it esasbhanxa uDes
YapYap Dotcom,"Husband to Kate ""How was your day Kate ?"" Kate ""May I not answer
th ngwatshe,This woman is holding Zondo with his Janandas 😂😂😂
Mandy Prior,The time taken by questioning Dudu Myeni is a waste of time and tax-payers' money. Throw her out and charge her as a criminal for breaking the Judge's ruling. Get over your colour Dudu!
Siyanda Jola,I hope all South Africans realize the EFF is the future Forward my people. EFF❤️❤️🔥 "@Derek Govender I don't have to respond to you mate. I don't expect you to vote for EFF There's no other political party better than EFF😎😎 #VOTE_EFF Those guys are doing wonders😎❤️🔥 @Zinhle Big Daddy Dee Forward the Fighters❤️❤️ @Derek Govender ok. If that makes you happy🙄😒 Block @ALTA @ALTA we won't block him😂😂 "@Derek Govender than if it's reality that you're going on about "@ALTA yes "@Derek Govender lol @ALTA I had already responded to you. I said I saw your reply and it's cool👍 Lol "@Mike Clark I'm not sure if you can fathom what I said. ""If the EFF and/or its' members were guilty of anything with regards to VBS "@Sanjay Maharaj lol faction of the ANC? Lol @Mike Clark I suppose that fits your narrative and you are inclined to believe that. The nature of EFF threatens you. It's okay "@Sanjay Maharaj how is it misdirection? You surely can be that ""one sided"" in your thinking? If you think it's possible on one side "@Sanjay Maharaj your point would have been valid if we were actually debating quality and not dishing out ""lies or propaganda"". The point of denature here is quality "@Sanjay Maharaj When I was in a chat with Mike "@Sanjay Maharaj lol No. South Africa does not need another political party please. We have too many political parties @Lebo Tau I agree *would "@Sanjay Maharaj I hear you. However "@Sanjay Maharaj not necessarily ""wealth for all"" @Sanjay Maharaj agreed Lol replace Zondo with Julius? lol 😂😂 Dammit I feel sorry for this mans wife @Lulama Qwele lol. Tshiki yamasimba
Shane Ambrosio,"If those were my attorneys I may be seeking better legal assistance - then again
Kwanele Mlandu,dudu myeni she is waisting our tax money and the commission time judge zondo must charge dudu finish n klaar
Rahab Takalo,"security upgrades to the tune of over R400 000 .00 the same security upgrades done at nomvula's house "@shawn shongwe can i have three fatcakes for my tea break pls @norman no i will incriminate myself😆😆😆😆 race card again
Tsholofelo Lebethe,Whats happening guys kopa update. Just got here. Is it a break?
Nande Vokwana,EFF EFF EFF EFF EFF #VOTEeff #VOTEeff #ThankYouEFF #ThankYouEFF
Katlego Maja,viva EFF @Zinhle Big Daddy Dee Long live the spirit of ubuntu.. #VOTE EFF GUILTY!!!!!!!!
Bantu Maqungo,"there is no dignity left in the ANC 
Cwenga Zozo,@Milisa Sharnice Zide Indeed sing like a bird sound
Cokisa Shude,sekuzele ngamasela ezitolongweni ABA mabaphoswe elwandle batyiwe ngokrebe akho space kwi prison zethu
Sherwin Peters,the Hof was checking this chat yaz ffs Mr Y How much longer will the DCJ allow the delinquent director to sing the same song for every answer she's cracking...race card again who muted her Zondo still has to rule on whether her questions she didn't answer is valid in law race card is a desperate attempt at deflection her attorney shouted at her on WhatsApp thank you chair although Dudu is not answering the Hof is making public all the evidence testified against her @Annie totally may I not respond chairperson incase I incriminate myself - next music mix here we go this one puts sugar in aMaasi why Cupcake now her spirit
Fikile Mlungu,We are fixing the country
Sinalo Spondo,kate is the G.O.A.T:washhands::washhands:
Morag Swanepoel,what time to they resume please? Thanks Aubrey This is mind boggling. How can she sleep at night? Maybe she doesn't realize what she has done. Shifting the blame ha ha
Vusi Vusi,what went wrong now!!
Shaun Rheeder,Is there meant to be sound?
Ashraf Savahl,hulle moet OPHOU S-T-E-E-L JA@!
Khathutshelo Mulaudzi,Time waiting Commision
Lindokuhle Prayer,uryt u Dudu yonke lento ayenzayo ayenze ku chief justice khona sizobona ukuthi umthetho uyawusebenzisa yini u Zondo
Kuvhanganani Musekwa,no sound
Evidence Khosa,Kate Kate Kate my everyday crush 😍
Yola Wellem,When Kate picks up that water bottle 😁❤ Yhooo hay Dudu She won't respond to anything The seat is hot....lol....keep it coming Kate Some of the questions asked today she did answer yesterday....lol that is enough to incriminate yourself She will read the letter and still you wont respond...nxa All the evidence is here...Kate is putting it all out.....Dudu not responding is still evidence....lol that's why Kate is continuing from one question to another "innocent phi The race card today too....mnxm wadina wemama Sound hle... lol Qhuba Kate🤣🤣🤣🤣🤣....Dudu is about to cry now lol no don't say anything after invoking your privilege Whoooo acting innocent....What are you saying about Zuma if you are guilty by associating with him? Just answer questions mama... Chairperson I hope it's not you snoring there...lol The person snoring is even yawning...hahahaha fast asleep
Andre Heydenrych,"Nice to see you smiling.!!?
kyle curtis,lol kate AK47
Dumisani Mampondo,"Nation is prepared to offer free body guard security services to the Evidence Leader
Mathieuw N. Muyenga,Why is Zondo waisting our and money...... this BOSS MADAM must just go straight to jail to see for herself....... she has only one stupid answer....... @lufuno shumani muloiwa So this lady is so powerfull even over the Government.... I think this lady is a GANGSTER....... from gangster State....... @Gareth Swardt Just go and be her bodyguard to protect her from the ANC GANGSTERS...... Guys..... can we put Mr Malema to the commission as an EVIDENCE LEADER.... PLEASE..
THABE PHALANE,can i predict the answer to the following question? ahhh
Yasser Shaik,I wonder what really happened to WATSON🧐 @Johnno D LOL Not a chance i am here as an innocent person🤣🤣🤣🤣
Thabo Lawrence Sematla,evidance leader is great. She can ask yooo
Ndivhuho Maxwell,"THABE PHALANE What qualifies the comment to be retracted? I agree with you @ALBERT MATLADI "I don't think Dudu is doing herself any favors by not responding. When she gets tried in the court of law "I feel that her presence in this commission was only aimed at exposing Mr X. Other than that "Guys "Some of us can learn a thing or two from Kate's professionalism. She's playing the ball "I think after a tenure of every President Now she speaks "SABC Why are you muting her? Are you afraid that she might say another Witness's name? "She talks when she wants to Playing a race card will not work for her. Would she pull out the same card had the investigation leader been black? """May I not respond "@MbusoNdlovu "Politics ate tricky. If your allegiance is with a person and not the movement "I'm thinking "One sided evidence report I wish the justice system is not corrupt cos they should be having a tight case against Dudu Myeni... Guilty by Association She is not a politician yet she's political in her responses... "Hold On A Minute "Yasssss wena girl She has been holding some Ace cards to throw at us at any time "Bring them on 1 by 1 Dudu "O can Zondo snoring That snore sounded like Barry White's 🤣😂🤣😂🤣😂 "May I not eh respond "May I not eh Which Markets ma'am? "Rand rigged markets? She knows something this one
Naledi Barron,Hi @ALTA xx Hey there Lady K @Khanyi. AgeGracefully ! Ah! I see that Goat has graced us with his presence! @Zinhle Big Daddy Dee My apologies. I didn't see you earlier! I greet you. Greetings @Heather Durr !! @Heather Durr It's all riveting viuewing re Trump isn't it? Greetings dear @Pastor J.J xx "@Heather Durr LOL @Zinhle Big Daddy Dee Apologies! I'm 2 hours behind S.A and the sun comes up late!! But I'm here now 😀 "@Zinhle Big Daddy Dee I promised you I will come home. But for now Exactly @Yola Wellem !!! @Suade It always pops up - so self-defeating. @Suade. Nope. Guess again. @Suade Yup. That's my skin colour. @Aubrey De Bliquy Who p****d on your battery this morning. Usually you're so pleasant and your comments are informative. @Suade Thank you for such a lovely compliment. You do me honour. Much respect to you! @Aubrey De Bliquy I can relate to that!! Here's to a better dayt going forward. (Raising my cappuchino dop to you as I type) 😀 "@Aubrey De Bliquy Yes Greetings my dear @rohan barnard GTSY I think that last question completely flabbergasted he! @ALTA You ok skattebol? @ALTA That's my girl! @George West I know! WHERE did the week go???
Mpumelelo Nkosi,Kubi
Tumy Tsele,@norman hawu sikhona sinje ngo Kate mos thina 😂 @norman 🚶🏼‍♀️🚶🏼‍♀️🚶🏼‍♀️ Ohh she got lipstick 💄 on today this one thinks Zondo is her boo @Siba Tyu it's ntate Zondo 😂 @gwen maluleke yhooo imagine the insults hahahaha @maps Ke papa 👴 zondo he's snoring Kopa ho botsa what subject did mistress myeni teach when she was a teacher 👨‍🏫 Hahahaha zuma paraded her Hahahahahahaha Zondo must breath in and out please Dudu Ke Stocko sa di president @snegugu wena why are you here
Joseph Bekani,She lied
Sanjay Maharaj,"could it be that a specimen of that horrid Mauritian bird "@keenan "@colleen "@siyanda "@Siyanda "@ndhivuho *also "@pastor "@Siyand "@siyanda "@Sjyanda "@Siyanda "@Awdi "@Siyanda "@jenny "@Siyanda "@siyanda the legacy of this willast for at least two generations. then some. "@Siyanda civic orgnwe hold them to account a simple change is to also get municipalities to publish financial statements and full disclosure on all tenders. even at municipal level. "I am not one to take sides in any silliness "@tommygun "@Siyanda Komodo is doing a black Friday... giving stuff away... nice! "@lee "@pastor "@Pastor "@Siyanda "@Siyanda "@Sandile "@vuyisa "@bhekie
Colleen Kent,"zweli mkosana at least we tell the truth "@sanjay I'm replying to zweli poking fun for at steenhuizen writing his matric at present... saying we are upfront re qualifications 🤭 🤭 🤭 WHO wud even consider voting for Duduzane zuma??? eff friends maybe???? just need to purge our country of his mama now... PLEEEZ NO MORE ZUMAS....
Maxesibe Ximbi,@Colleen. Paolo Jordan holds a number of degrees Smart people like Kate should be running this country. It's sad that politics is reserved for the jokes we see. Why don't smart people like politics? "Sandy "@Sherwin
Bongani Hadebe,wow!! she won't answer or accept any questions or concerns or comments
Petrus Baloyi,she is trying to switch off connections nw dudu
Beryl Sparks,"Kate Hofmeyr is brilliant! How she keeps her cool Surely there's a point at which she HAS to give answers? She's just confirming what a devious crook she is.
ALBERT MATLADI,kAte will soon go to Afriforum i am telling you guys watch the space @ maxwell ndivhuvu very soon she will gone gerrie nel is going to take her
Eion Gaum,"@ Beryl Sparks Soo true
Toekie Snyman,ek luister maar net
Mfundo,Put it to her Kate Eish lo mama unesibindi tjerrrrrrrrr
Anthony Magampa,Fact Dudu Myeni is beautiful.
Patricia Louw,🤔🤔🤔....is Dudu taking notes with that pen...
israel nkuna,no no no they must arrest myeni now now "Hawks dudu must be arrested can you fix sound sound
Petro Viljoen,"She is such a liar😡😡 why then testifying if not answering any questions!!!
Ungerer Myburgh,@Stix Mtolo I agree with you bru! Why is she here if she does not answer anything! Robbing SA! Dudu you are already incriminated!!! SA is moer toe! 25 years of ANC rule Why can she not be a victim of serious crime??? @ALTA :-)))) "@ALTA Kla nie Dont play the race card!!!! Her lawyers cut her off! Her legal team cut comms because she's digging her own hole!! @TV Gee 2 wrongs does not make a right!! Kate start your own Political Party! Kate start your own Political Party! Kate start your own Political Party! Kate start your own Political Party! @lufuno shumani muloiwa Pretty sure she's not going there! So Dumb!!! @Magesh Difa Amen! If you are telling the truth then you will answer all Q's... Dudu thinks it's a game!!!!!!
LYD online tv,@Anthony Magampa it's in the eye of the beholder...
revravenli,"This should be a drinking game. Shots everytime she says ""Chairperson
Fabian Moodley,Why is she asking questions regarding the search warrant. She is not a state prosecutor. "Whether she kept them out her house @Pastor J.J its the NPA role to question her on that matter not the ADV. @Pastor J.J she is not part of the NPA and the commission is independent to the commission. @Pastor J.J NPA* @Pastor J.J The warrant of search and seizure was done by NPA. I believe they should should question her on not letting them in as it is before court.
Ditiro Mmapheto,Kate is not a judge would not be a Chief Justice Zondo linient with Dudu Thats where she is needed
Tlakale Motswiane,This Advocate is a genius!
Xolani Mokwana,So she won't respond to any questions today? """Chairperson may I not answer on the grounds that I may incriminate myself?""" What happened with the sounds now? We missed something that Myeni was saying
Victor Sikhondze,"This is a joke this is useless "she is sitting there in a nice home stop asking her more questions lomake lona uyeyana mani Children go to schools without shelter and you are here failing to answer questions Reckon it must not be difficult to affirm your knowledge of someone what innocent oh you are a thug usigebengu semfati wena make wena dud uyasinyela wena she mustnt
katlholo mapoloba,This woman is frustrating
vulisango dyantyi,she's frustrating the process now.
CHRISTOPHER MOLEFE,@revravenli Alcohol poisoning looming🤣🤣 Dudu Myeni sounds like the beat of an amapiano song
Les LesX,"Hau Dudu Myeni being a backing vocalist..chorus ' Chairperson fix audio she keeps on spicing up the response...it's becoming monotonous even to her...🤣 zondo's breathing is problematic... all rise....
Siba At Sea,how is this allowed though???? Not responding at all??? Hofi is a beast!!! Yeses
P-Ann Dladla,wuuu aii yadina!!!
Mwenebyake-Jérémie NYAMANGYOKU,"are we back again to this nonsense of ""May I not answer to this question in case I incriminate myself""??"
Livhue,🙄🙄🙄🙄🙄🙄
Barney Phetla,Chairperson may i not respond so i don't incriminate myself Chairperson may i not respond so i don't incriminate myself
JS Bach,This tiresome woman......that bored tone in her voice..... Absolutely @Natasha Ndou . What I hate most about Dudu's standard answer is that bored tone in her voice. @Maritime Studies you're right. He has to put his foot down. Beware @Suade - she'll eat you for breakfast that one. Jooo this woman is ARROGANT!!!! That Dudu's voice.......🤬🤬🤬🤬🤬🤬🤬 Here comes another race speech. Professional relationship 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 DCJ is doing some heavy breathing Booooohooooooohoooooo sharrap!!!!!!!!!!!!!!!!!!!!!!!!! @Umar Singh in the 💩 Rigging of the rand?????????????????
Ntsika Hadebe,@Yola Wellem Hehe! The commission has closed the case.
sphesihle skhwela,"yoh 😡 I'm so bored with this loop"" Chairperson may I not respond to the question in case I incriminate myself """ she's losing her voice for saying one thing over and over again.
Deon Meyer,There is enough evidence to charge her criminally. "Did Covid 19 affect her speach No donnerse wonder SAA is in such a MESS I am waiting for her to share the Fat Cake recipe from her friend
luzuko masoka,why is she here if she can't answer any questions answer plz may i not respond
Deon Kotze,How Kate can keep that straight face I do not know... the weekend special
pule tsotetsi,Ms Myeni has lot of issues It makes sense why SAA is in such a mess Answer the questions so you can innocent yourself here comes the race card we can't hear sabc sound gone sound back affair?? i wouldn't want Dudu to be my boss
Shado Brown,manga manga business
Cedric Molefe,So is she going to be saying this whole day?! @Deon Meyer lol! Kate jou yster! @Esmé Jacobs we have already bailed them out🙈 The guilty are always innocent Here's the race card Let's play victim sound🤡🤡🤡
Bongane Lephatsoa,dudu who's mr Y?
Nceba Mayongo,uphendula nini kanti but she asked for clarity now she can't respond she won't respond deliberately read the letter myeni alk unayo iyaphela data yethu this is not about RACE wait alk she won't say anything after the reading of this letter incriminate ........... incriminate myself .........????? Wow lho mama injani u defensive too much thank you chair comments..... Zuma ....... Part of this may I not respond qha for an hour now ...awukho innocent never
Cedric Man Yan,Put her in a safe house under police guard for her safety. No sound SABC?
Bulelani Nyingwa,"If she is not going to account for herself Adv is focused "She is not doing any justice for herself Patience has finally paid off What it Zuma briefed her to say nothing Thetha!
Tshegofatso Tawana,I'd get tired of saying the same thing over an over 😭
Dumoluhle Moyo,May I not respond chairperson
lesego Serebolo,"this is rubbish this woman she must the questions This people must be arrested Thats not her its a record ANC its a mess She couldn't even complete certificate what the waste of time arrest all them and their kids Why is this Zondo quite about all this rubbish of not answering questions
Peter Jeftha,wow this women is a tsosti make her answer this women is guilty as chrge throw her in jail the chairperson is sitting there doing nothing interviened and make her answer or be charge
Esther Lebogang,seems like she recorded herself saying....may i not respond to that not to incriminate myself WHEN IS SHE GNA RESPOND!!!!!
madzi Kuse,SAA was a mess jeez deliquent director !!!
vuyo hlahla,same boring answers 😬😬😬😬😬😬😬 nkandla is going down "She speak as a motivational speaker  shame dudu She is a liar She pull a race card and feminism stance when she cant answer definately Please creative South Africans compose a song about I DONT INCREMATE MYSELF DONT ALLOW HER WHY SHE MUST ANSWER QUESTIONS PLEASE DCJ CUT THAT PLEASE CHAIR is using your words now chair clarify is using your words now chair clarify she must answer questions
Natasha Ndou,she's not answering any questions cos she doesn't want to incriminate herself but here not responding is incriminating enough
Thobani Africa,"Dudu Wants to address the Chair "on record she has not said anything Thanks Elias "whitey "Lion View "ANC oppresses its women "YOU HAVE REACHED THEVOICEMAIL OF DUDU PLEASE LEAVE A MESSAGE ehhh "WE NEED A PIANO SONG
Casandra Haddad,Surely you can confirm that you know someone. What a waste of tax payers money.
Sarel Klopper,FACT IS: YOU ARE INCRIMINATING YOURSELF MORE BY YOUR STATEMENTS. HOW STUPID CAN ONE BE... HA HA HA HA HA HA HA HA as a black woman!!!! You have more rights as a BLACK woman!!! Race CARD? Zuma is messing with the sound ZUMA is blocking AUDIO ZUMA IS BLOCKING AUDIO SABC ANC SOUND ISSUE So funny how they unplug sound
Themba Sibanyoni,jail is where she belong
Seipati Constance,Kate is very professional...sham she is just carrying on regardless
Darryll Humphreys,why is she there if shes not willing to respond 🤔
Siyanda Senti,RET lol RACECARD
eliasmnisi72,@Thobani Africa procedurally she is correct to address the chair Volume please Kate you a BOMB Jub Jub nanku uyajola investigate and attack @Mbuso Ndlovu You wish 🤣🤣🤣🤣
Thobela Wem,did she answer any questions yet❓or she's just wasting time and my data
Pardon Tshepo,it's raining in cape town having coffee while we listen to this nonsense of Dudu Dudu keep quite u making noise tsek
Roberts Roberts,I miss ms mbanjwa and ms kwinama "Ms Myeni did not only loot SAA Kate is passionate not obsessed "@eagle eye "The commission will eventually use its discretion on the findings coupled with evidence "So they were trying to get rid of someone "Oh no she must shut up already "Dudu stop already "Continue hoffmeyer "Dudu we dont need this explanation Judge stop this nonsense pls
thabochauke88@gmail.com Comet,Delinquent indeed... Mafia style Dudu she is so boring and irritating
Fortune yaka,Yes i wrote the letter but i wont incriminate myself muted
Stand for Truth with Khustaz,What’s the point of her coming to the commission and not helping out?🤷‍♀️
Esmé Jacobs,whoever wants to bailout SAA NOW will / will not incriminate him/herself ?
Sakhile Mpungose,"Rich people don't serve time "Dudu ""Incase"" Myeni" "Zondo: ""Heeeeeee Heeeee Heeeee"" 😂😂😂"
Puseletso Malumise,Kate knows how to mess up ur day dont make it about race sound please @Nandos are you dear:yougotthis:
Bheki Nkosi Nkosi,"What will happen in the end
Mlungisi Mbele,"@nceba 😂😂😂 buy 80GB  who is breathing heavily 😂😂😂😂 old game tricks
Cool Kruger,okare zuma will appear behind her with a boxer short n a vest🤣🤣🤣🤣 n den wat ganaan? "mrs hofmeyer u knw ur job  "hey wena mfazi ndini somebody help. does this commision help in any way???
Nherera Karls,"You are not innocent You are a lier Sound Sound No sound
Solutions SA,innocent my foot... answer questions if you are not guilty no more political statements Just answer questions She talk but she cant answer questions
BLK Excellence,Kunzima Bafethu 🤭
Strawbs Caciso,there we go again race issue she just needs to stop playing a victim whereas she's a Sigetyengu!! she calls herself successful business woman:hydrate:
Happyness Ngwane,😅 No sound Sound 😅 Rigging of the Rand 😂😂😅
Michael Holmes,Lol the abuse of the race card sound\ sound sound sound sound Sound Sound Lol Dudu Myeni Zuma Lol You are guilty fullstop. She is a delinquent director which is not really just a rumour
Peter Prentice,black woman????? who is cutting our sound?
vaughan robinson,Ahh race "Just when there is a speech DM
Lungani Zungu,the race card again
Gerald Fani,what does it have to do with race now
Boitumelo Vanessa Vilakazi,race e tsena kae?
sibusiso mbiyo,Sound
SINENZOLO NZIMANDE,yeka elo card wena Dudu!
Lungani Zwane,Can't hear a thing
Ziyaad Bhabha,SOUND SOUND HOMIE
Karen Tladi,audio?
Gordon Dallas,THAT WHY SHE REFUSE TO RESPOND.. BECAUSE KATE IS WHITE
Kosakwethu Mahlangu,Why Mute her now SOUND ! SOUND! SOUND! SOUND!
Comfort Skhandiso,big Liar indeed
Lizo Balasana,GO TO ENCA
Warren Manning,no sound from Dudu 👍🏾👍🏾 here we go now Dudu trying to implicate Ramaphosa 🤦🏾‍♂️
Philani Xaba,SABC no sounf
Mr L,SOUND SABC
Thembalethu Tom,yerrrr SABC
Mpho Khoza,Dudu shame
Annie Maharaj,Hahaha race again ‘ thug Dudu is not making it "Sherwin Hofmeyer if firing on all cylinders "Yesterdat she was being disrespectful to Ms Hofmeyer  Can anyone hear the snoring🤣🤣
Thomas Chawira,sound plz
Granny Mokwena,"tired race card
Muzi Ndlovu,"No Sound
Lifa Stwayi,sound```````````````````````````````
Tsakani Shirindza,Emotions refused to be contained:goodvibes::goodvibes::goodvibes:
Jonathan Maluleke,sound sabc
bheki bekzin,lol Myeni haaaaa you're so unbelievable. Stop making about black or white... just go down please So actually she won't respond to anything... aii never this woman is acting up... INCASE I INCRIMINATE MYSELF
Sivu Kose,akasashoutisi maan🤣🤣🤣🤣
Senzelwe Mate,SABC please sort out sound
Mondli Cele,important issues are muted #HandsOffDuduMyeni
Ndimphiwe Nobumba,asiva bo
Msimelelo Mangisa,yerr lomam yintoni uzhlaza kangaka .u saa ebethwe ngabantu abanje ? yiyo lento kunje
Norman Mohakala,"Mara who ever is responsible for running this live stream
Klaas Plaatjies,Why are they muting Myeni. We want to hear what she say.
tsoaledi william,BAD SOUND ON BOTH SABC AND ENCA jeeeeez MS Incriminate myself
Tlhogi Dube,This lady just doesn’t want go to jail 😂 if so why doesn’t she just turn state witness
xcvix toral,pulling a race card wont help 🤣🤣🤣🤣🤣 Kate must represent the state in Bushiri case 🔥🔥🔥🔥🔥🔥 Kate is doing a wonderful job even Zuma felt the heat 🔥🔥🔥🔥🔥🔥🔥 jrrrrrrrrr not again Dudu. Is kate a state lawyer? 🔥🔥🔥🔥🔥 @Thobane Africa 🤣🤣🤣🤣🤣🤣 "Lawyers have awesome time in grilling people Kate wants to throttle Dudu in the open jrrrrrrrr 🔥🔥🔥🔥🔥🔥 Kate is doing Dudu some choke slamming 🤣🤣🤣🤣🤣🤣🤣 Kate is free styling all the way 🤣🤣🤣🤣🤣🤣 My crush is grilled 😭😭😭😭😭😭😭 Batho ba lora 🤣🤣🤣🤣🤣🤣
Reuben Moyo,Kate you doing a great job Mrs Myeni you have just dug your own grave you should answer the question and tell the commission what you know
MofatR Avo,okay This Dudu lady is not helping this commission instead wasting its time why are they allowing the invoking of privileges cos all the next witnesses will do this "Advocate Kate is a great evidence leader The master JG will apply same strategy her new name wud be May i not answer in case I incriminate myself "three days wasted on dudu
